trip_id,route_id,service_id,direction_id,shape_id,trip_short_name,trip_headsign,plk_category_code,plk_train_number,plk_train_name
PLK_KM_2026_765589112,KM_R6,PLK_87,0,RAIL_523,93738/9,Tłuszcz,R6,93738/9,
PLK_KM_2026_765715328,KM_R2,PLK_87,1,RAIL_679,91832/3,Warszawa Zachodnia,R2,91832/3,
PLK_KM_2026_765801856,KM_RE2,PLK_66,1,RAIL_798,10126/7 Siedlecki,Warszawa Zachodnia,RE2,10126/7,SIEDLECKI
PLK_KM_2026_765923400,KM_R6,PLK_97,0,RAIL_524,19739,Tłuszcz,R6,19739,
PLK_KM_2026_766149955,KM_RL,PLK_7,0,RAIL_896,97122/3,Modlin,RL,97122/3,
PLK_KM_2026_766186956,KM_R21,PLK_254,0,RAIL_380,19205,Czeremcha,R21,19205,
PLK_KM_2026_766721822,KM_R80,PLK_570,0,RAIL_737,21606/7,Warszawa Gdańska,R80,21606/7,
PLK_KM_2026_766978935,KM_R2,PLK_90,1,RAIL_679,91824/5,Warszawa Zachodnia,R2,91824/5,
PLK_KM_2026_767519574,KM_RE90,PLK_839,0,RAIL_614,15131 Mławka,Działdowo,RE90,15131,MŁAWKA
PLK_KM_2026_767606276,KM_RE80,PLK_778,0,RAIL_598,21134/5,Warszawa Gdańska,RE80,21134/5,
PLK_KM_2026_767829746_LEG0,KM_R61_BUS,PLK_331,1,,19588,Tłuszcz,R61/Z61,19588,
PLK_KM_2026_767829746_LEG1,KM_R61,PLK_331,1,RAIL_709,19588,Tłuszcz,R61/Z61,19588,
PLK_KM_2026_768437183,KM_R90,PLK_780,0,RAIL_634,15403,Mława,R90,15403,
PLK_KM_2026_768950313,KM_RL,PLK_7,0,RAIL_896,97136/7,Modlin,RL,97136/7,
PLK_KM_2026_769459128,KM_R7,PLK_19,1,RAIL_817,21710/1,Warszawa Zachodnia,R7,21710/1,
PLK_KM_2026_769994836,KM_R1,PLK_271,1,RAIL_447,93380/1,Żyrardów,R1,93380/1,
PLK_KM_2026_770121299,KM_R1,PLK_481,1,RAIL_453,19998/9,Skierniewice,R1,19998/9,
PLK_KM_2026_770654725,KM_R3,PLK_57,1,RAIL_553,19486/7,Błonie,R3,19486/7,
PLK_KM_2026_770717053,KM_R1,PLK_159,1,RAIL_444,19300/1,Grodzisk Mazowiecki,R1,19300/1,
PLK_KM_2026_770814183,KM_R1,PLK_175,0,RAIL_456,91954/5,Warszawa Wschodnia,R1,91954/5,
PLK_KM_2026_771182475,KM_R3,PLK_90,0,RAIL_542,91416/7,Warszawa Wschodnia,R3,91416/7,
PLK_KM_2026_771187035,KM_R90,PLK_26,0,RAIL_637,19619,Nasielsk,R90,19619,
PLK_KM_2026_771876212,KM_RL,PLK_7,1,RAIL_895,93112/3,Warszawa Lotnisko Chopina,RL,93112/3,
PLK_KM_2026_772303880,KM_R2,PLK_94,1,RAIL_675,11670,Siedlce,R2,11670,
PLK_KM_2026_772466985,KM_R31,PLK_254,1,RAIL_731,15349,Sierpc,R31,15349,
PLK_KM_2026_772540687,KM_R60,PLK_7,0,RAIL_662,10719,Tłuszcz,R60,10719,
PLK_KM_2026_772825835,KM_R60,PLK_19,1,RAIL_654,11910,Warszawa Wileńska,R60,11910,
PLK_KM_2026_773039508,KM_RE6,PLK_63,1,RAIL_670,11142,Warszawa Wschodnia,RE6,11142,
PLK_KM_2026_773104528_LEG0,KM_R7,PLK_240,0,RAIL_819,93550/1,Otwock,R7/Z7,93550/1,
PLK_KM_2026_773104528_LEG1,KM_R7_BUS,PLK_240,0,BUS_5,93550/1,Otwock,R7/Z7,93550/1,
PLK_KM_2026_774050225,KM_R81,PLK_0,1,RAIL_728,29353,Radom Główny,R81,29353,
PLK_KM_2026_774085536,KM_R6,PLK_87,1,RAIL_519,91700/1,Warszawa Zachodnia,R6,91700/1,
PLK_KM_2026_774643178,KM_R80,PLK_171,1,RAIL_738,12646/7,Radom Główny,R80,12646/7,
PLK_KM_2026_774752086,KM_RL,PLK_7,1,RAIL_895,93146/7,Warszawa Lotnisko Chopina,RL,93146/7,
PLK_KM_2026_775074838,KM_R6,PLK_90,1,RAIL_527,91730/1,Warszawa Zachodnia,R6,91730/1,
PLK_KM_2026_775781198_LEG0,KM_R7,PLK_175,0,RAIL_819,93550/1,Otwock,R7/Z7,93550/1,
PLK_KM_2026_775781198_LEG1,KM_R7_BUS,PLK_175,0,BUS_5,93550/1,Otwock,R7/Z7,93550/1,
PLK_KM_2026_776414749,KM_R1,PLK_296,1,RAIL_443,19388/9,Żyrardów,R1,19388/9,
PLK_KM_2026_776961438,KM_RE80,PLK_254,1,RAIL_600,12132/3 Radomir,Radom Główny,RE80,12132/3,RADOMIR
PLK_KM_2026_777021840,KM_R2,PLK_114,0,RAIL_674,10685,Łuków,R2,10685,
PLK_KM_2026_777055476,KM_R60,PLK_7,1,RAIL_657,11708,Warszawa Wileńska,R60,11708,
PLK_KM_2026_777069156,KM_R1,PLK_271,1,RAIL_453,19972/3,Skierniewice,R1,19972/3,
PLK_KM_2026_778227385,KM_R1,PLK_133,1,RAIL_453,19960/1,Skierniewice,R1,19960/1,
PLK_KM_2026_778469270,KM_R80,PLK_778,1,RAIL_740,19900/1,Góra Kalwaria,R80,19900/1,
PLK_KM_2026_779321036,KM_R61_BUS,PLK_171,0,,91583,Ostrołęka,Z61,91583,
PLK_KM_2026_779517602,KM_R1,PLK_179,0,RAIL_456,91962/3,Warszawa Wschodnia,R1,91962/3,
PLK_KM_2026_779607161,KM_R1,PLK_569,1,RAIL_455,21724/5,Żyrardów,R1,21724/5,
PLK_KM_2026_781211087,KM_R2,PLK_26,1,RAIL_679,91830/1,Warszawa Zachodnia,R2,91830/1,
PLK_KM_2026_781303135,KM_R1,PLK_162,0,RAIL_445,91386/7,Warszawa Wschodnia,R1,91386/7,
PLK_KM_2026_781472529,KM_R1,PLK_240,0,RAIL_456,91958/9,Warszawa Wschodnia,R1,91958/9,
PLK_KM_2026_781745371,KM_R1,PLK_495,1,RAIL_447,93380/1,Żyrardów,R1,93380/1,
PLK_KM_2026_781922707,KM_R3,PLK_0,1,RAIL_541,19444/5,Sochaczew,R3,19444/5,
PLK_KM_2026_782114502,KM_R1,PLK_307,0,RAIL_456,91972/3,Warszawa Wschodnia,R1,91972/3,
PLK_KM_2026_782233483,KM_RE80,PLK_296,1,RAIL_602,12130/1,Radom Główny,RE80,12130/1,
PLK_KM_2026_783144983,KM_R80,PLK_778,1,RAIL_738,12644/5,Radom Główny,R80,12644/5,
PLK_KM_2026_784460906,KM_R60,PLK_7,1,RAIL_658,11628,Warszawa Wileńska,R60,11628,
PLK_KM_2026_785244485,KM_R80,PLK_5,1,RAIL_738,12644/5,Radom Główny,R80,12644/5,
PLK_KM_2026_785626445,KM_RE6,PLK_97,0,RAIL_669,99051 Czyżyk,Czyżew,RE6,99051,CZYŻYK
PLK_KM_2026_785699541,KM_RE1,PLK_2,0,RAIL_888,91152/3,Warszawa Wschodnia,RE1,91152/3,
PLK_KM_2026_785781122,KM_R1,PLK_307,0,RAIL_456,91964/5,Warszawa Wschodnia,R1,91964/5,
PLK_KM_2026_786394468,KM_R2,PLK_94,1,RAIL_675,11686,Siedlce,R2,11686,
PLK_KM_2026_786539504,KM_R2,PLK_215,0,RAIL_677,19801,Mińsk Mazowiecki,R2,19801,
PLK_KM_2026_786811947,KM_R80,PLK_755,1,RAIL_738,12612/3,Radom Główny,R80,12612/3,
PLK_KM_2026_787079236,KM_R1,PLK_703,1,RAIL_453,19954/5,Skierniewice,R1,19954/5,
PLK_KM_2026_787151706_LEG0,KM_R31,PLK_106,1,RAIL_735,19233,Płock,R31/Z31,19233,
PLK_KM_2026_787151706_LEG1,KM_R31_BUS,PLK_106,1,,19233,Płock,R31/Z31,19233,
PLK_KM_2026_787562834,KM_R1,PLK_296,1,RAIL_447,93380/1,Żyrardów,R1,93380/1,
PLK_KM_2026_788646063,KM_R1,PLK_884,0,RAIL_446,93516/7,Warszawa Wschodnia,R1,93516/7,
PLK_KM_2026_788705286_LEG0,KM_R61,PLK_33,0,RAIL_703,91635,Wyszków,R61/Z61,91635,
PLK_KM_2026_788705286_LEG1,KM_R61_BUS,PLK_33,0,,91635,Wyszków,R61/Z61,91635,
PLK_KM_2026_788708713,KM_R90,PLK_154,1,RAIL_633,51602,Warszawa Zachodnia (Peron 9),R90,51602,
PLK_KM_2026_788901373,KM_RE2,PLK_66,0,RAIL_803,93160/1 Bolimek,Siedlce,RE2,93160/1,BOLIMEK
PLK_KM_2026_789090480,KM_R1,PLK_296,1,RAIL_453,19964/5,Skierniewice,R1,19964/5,
PLK_KM_2026_789159932,KM_R2,PLK_80,0,RAIL_674,10673,Łuków,R2,10673,
PLK_KM_2026_789220463,KM_R80,PLK_539,0,RAIL_736,21632/3,Warszawa Gdańska,R80,21632/3,
PLK_KM_2026_789319721,KM_R3,PLK_7,0,RAIL_544,91470/1,Warszawa Wschodnia,R3,91470/1,
PLK_KM_2026_789331540,KM_R7,PLK_19,0,RAIL_811,19557,Pilawa,R7,19557,
PLK_KM_2026_789531980,KM_RE31,PLK_109,1,RAIL_828,19122/3 Siemowit,Płock,RE31,19122/3,SIEMOWIT
PLK_KM_2026_789698061_LEG0,KM_R31_BUS,PLK_106,0,,91222,Kutno,R31/Z31,91222,
PLK_KM_2026_789698061_LEG1,KM_R31,PLK_106,0,RAIL_734,91222,Kutno,R31/Z31,91222,
PLK_KM_2026_790203534,KM_R1,PLK_271,1,RAIL_453,19994/5,Skierniewice,R1,19994/5,
PLK_KM_2026_791420481,KM_R7,PLK_19,0,RAIL_808,12737,Dęblin,R7,12737,
PLK_KM_2026_792042750,KM_R80,PLK_296,0,RAIL_736,21630/1,Warszawa Gdańska,R80,21630/1,
PLK_KM_2026_792050623,KM_R60,PLK_19,1,RAIL_655,11958,Warszawa Wileńska,R60,11958,
PLK_KM_2026_792079090,KM_R2,PLK_88,1,RAIL_686,91876,Warszawa Zachodnia,R2,91876,
PLK_KM_2026_792379230,KM_R3,PLK_7,0,RAIL_542,93530/1,Warszawa Wschodnia,R3,93530/1,
PLK_KM_2026_792886809,KM_R1,PLK_271,1,RAIL_453,19962/3,Skierniewice,R1,19962/3,
PLK_KM_2026_793494068,KM_R60,PLK_19,1,RAIL_655,11956,Warszawa Wileńska,R60,11956,
PLK_KM_2026_794439762,KM_R80,PLK_26,0,RAIL_736,21622/3,Warszawa Gdańska,R80,21622/3,
PLK_KM_2026_795502155,KM_RL,PLK_19,0,RAIL_896,97142/3,Modlin,RL,97142/3,
PLK_KM_2026_795913091,KM_RE2,PLK_97,1,RAIL_795,11246,Warszawa Wschodnia,RE2,11246,
PLK_KM_2026_796688732,KM_R1,PLK_271,1,RAIL_453,19978/9,Skierniewice,R1,19978/9,
PLK_KM_2026_797466201,KM_R1,PLK_175,0,RAIL_456,91980/1,Warszawa Wschodnia,R1,91980/1,
PLK_KM_2026_797811468,KM_R1,PLK_1036,1,RAIL_460,91556/7,Grodzisk Mazowiecki,R1,91556/7,
PLK_KM_2026_798334841,KM_RE2,PLK_97,0,RAIL_803,93160/1 Bolimek,Siedlce,RE2,93160/1,BOLIMEK
PLK_KM_2026_799925342,KM_R7,PLK_7,0,RAIL_746,19249,Warszawa Wawer,R7,19249,
PLK_KM_2026_800174214,KM_R80,PLK_63,1,RAIL_738,12636/7,Radom Główny,R80,12636/7,
PLK_KM_2026_800247378,KM_R90,PLK_154,1,RAIL_632,51402,Warszawa Zachodnia (Peron 9),R90,51402,
PLK_KM_2026_800592014,KM_R6,PLK_0,1,RAIL_516,11988,Małkinia,R6,11988,
PLK_KM_2026_801060009,KM_R6,PLK_97,0,RAIL_521,19701,Zielonka,R6,19701,
PLK_KM_2026_801302552,KM_R80,PLK_175,0,RAIL_737,21604/5,Warszawa Gdańska,R80,21604/5,
PLK_KM_2026_802058190,KM_R80,PLK_755,0,RAIL_741,91922/3,Warszawa Gdańska,R80,91922/3,
PLK_KM_2026_802485599,KM_R1,PLK_463,0,RAIL_456,91990/1,Warszawa Wschodnia,R1,91990/1,
PLK_KM_2026_802549408,KM_R81,PLK_411,0,RAIL_729,29312/3,Dęblin,R81,29312/3,
PLK_KM_2026_803048219,KM_R80,PLK_755,0,RAIL_736,21636/7,Warszawa Gdańska,R80,21636/7,
PLK_KM_2026_804786479,KM_R2,PLK_90,1,RAIL_679,91818/9,Warszawa Zachodnia,R2,91818/9,
PLK_KM_2026_804940631,KM_R6,PLK_97,0,RAIL_518,93700/1,Zielonka,R6,93700/1,
PLK_KM_2026_805835541,KM_R1,PLK_570,0,RAIL_456,91996/7,Warszawa Wschodnia,R1,91996/7,
PLK_KM_2026_805971643,KM_R90,PLK_93,1,RAIL_633,51608,Warszawa Zachodnia (Peron 9),R90,51608,
PLK_KM_2026_806250474,KM_RL,PLK_7,0,RAIL_896,97130/1,Modlin,RL,97130/1,
PLK_KM_2026_806502046,KM_R1,PLK_240,0,RAIL_456,91990/1,Warszawa Wschodnia,R1,91990/1,
PLK_KM_2026_807325229,KM_R1,PLK_203,1,RAIL_453,19962/3,Skierniewice,R1,19962/3,
PLK_KM_2026_807623113,KM_R1,PLK_133,0,RAIL_456,91960/1,Warszawa Wschodnia,R1,91960/1,
PLK_KM_2026_808137702,KM_RE1,PLK_7,1,RAIL_891,21304/5,Grodzisk Mazowiecki,RE1,21304/5,
PLK_KM_2026_808530844,KM_R81,PLK_409,0,RAIL_727,29306,Dęblin,R81,29306,
PLK_KM_2026_808648846,KM_R1,PLK_538,1,RAIL_453,19954/5,Skierniewice,R1,19954/5,
PLK_KM_2026_808861374,KM_R2,PLK_87,0,RAIL_694,93840/1,Mrozy,R2,93840/1,
PLK_KM_2026_809514631,KM_R2,PLK_0,0,RAIL_674,10691,Łuków,R2,10691,
PLK_KM_2026_809707687,KM_R80,PLK_755,0,RAIL_736,21622/3,Warszawa Gdańska,R80,21622/3,
PLK_KM_2026_809790770,KM_R31,PLK_2,0,RAIL_730,51342,Płock,R31,51342,
PLK_KM_2026_809886487,KM_R60,PLK_19,1,RAIL_657,11736,Warszawa Wileńska,R60,11736,
PLK_KM_2026_810030396,KM_R6,PLK_63,0,RAIL_524,19733,Tłuszcz,R6,19733,
PLK_KM_2026_810070162,KM_R80,PLK_296,1,RAIL_738,12636/7,Radom Główny,R80,12636/7,
PLK_KM_2026_810753420,KM_R1,PLK_296,0,RAIL_456,91962/3,Warszawa Wschodnia,R1,91962/3,
PLK_KM_2026_810936346,KM_R61_BUS,PLK_171,1,,19578,Tłuszcz,Z61,19578,
PLK_KM_2026_810986365,KM_R90,PLK_5,0,RAIL_636,15433,Działdowo,R90,15433,
PLK_KM_2026_811226845,KM_R1,PLK_179,1,RAIL_443,19386/7,Żyrardów,R1,19386/7,
PLK_KM_2026_811227037,KM_R90,PLK_154,0,RAIL_642,15607,Ciechanów,R90,15607,
PLK_KM_2026_811804744,KM_RL,PLK_7,1,RAIL_895,93138/9,Warszawa Lotnisko Chopina,RL,93138/9,
PLK_KM_2026_812585544,KM_RE21,PLK_63,0,RAIL_794,11149 Czeremszak,Czeremcha,RE21,11149,CZEREMSZAK
PLK_KM_2026_813178771,KM_R61_BUS,PLK_171,1,,19586,Tłuszcz,Z61,19586,
PLK_KM_2026_813395499,KM_RE2,PLK_88,0,RAIL_804,11113 Łukowiak,Łuków,RE2,11113,ŁUKOWIAK
PLK_KM_2026_813527966,KM_RE1,PLK_254,1,RAIL_887,19152/3 Wiedenka,Skierniewice,RE1,19152/3,WIEDENKA
PLK_KM_2026_814107460,KM_R80,PLK_778,0,RAIL_741,91912/3,Warszawa Gdańska,R80,91912/3,
PLK_KM_2026_816164063,KM_R60,PLK_7,0,RAIL_662,10707,Tłuszcz,R60,10707,
PLK_KM_2026_816908944,KM_R1,PLK_323,0,RAIL_456,91994/5,Warszawa Wschodnia,R1,91994/5,
PLK_KM_2026_817252982,KM_R1,PLK_307,0,RAIL_456,91970/1,Warszawa Wschodnia,R1,91970/1,
PLK_KM_2026_817987521,KM_R7,PLK_43,0,RAIL_808,12735,Dęblin,R7,12735,
PLK_KM_2026_818072803,KM_RE7,PLK_42,1,RAIL_820,21732/3,Warszawa Zachodnia,RE7,21732/3,
PLK_KM_2026_818977254,KM_R1,PLK_296,0,RAIL_456,91976/7,Warszawa Wschodnia,R1,91976/7,
PLK_KM_2026_819862134,KM_R80,PLK_778,0,RAIL_741,91914/5,Warszawa Gdańska,R80,91914/5,
PLK_KM_2026_820075204,KM_R1,PLK_569,1,RAIL_450,93952/3,Skierniewice,R1,93952/3,
PLK_KM_2026_820915955,KM_RE2,PLK_90,1,RAIL_805,10114/5,Warszawa Zachodnia,RE2,10114/5,
PLK_KM_2026_821187225,KM_R31,PLK_195,0,RAIL_732,91208,Kutno,R31,91208,
PLK_KM_2026_821590183,KM_R60,PLK_7,0,RAIL_661,10613,Wołomin Słoneczna,R60,10613,
PLK_KM_2026_821650427,KM_R60,PLK_19,1,RAIL_657,11744,Warszawa Wileńska,R60,11744,
PLK_KM_2026_822812846,KM_R1,PLK_171,1,RAIL_453,19996/7,Skierniewice,R1,19996/7,
PLK_KM_2026_823471268,KM_R90,PLK_729,1,RAIL_633,51604,Warszawa Zachodnia (Peron 9),R90,51604,
PLK_KM_2026_823695050,KM_RL,PLK_971,1,RAIL_900,93154/5,Warszawa Centralna,RL,93154/5,
PLK_KM_2026_825537741,KM_RE7,PLK_19,0,RAIL_966,12717,Dęblin,RE7,12717,
PLK_KM_2026_825884790,KM_R60,PLK_7,0,RAIL_662,10753,Tłuszcz,R60,10753,
PLK_KM_2026_825978647_LEG0,KM_R61,PLK_323,0,RAIL_708,19247,Ostrołęka,R61/Z61,19247,
PLK_KM_2026_825978647_LEG1,KM_R61_BUS,PLK_323,0,,19247,Ostrołęka,R61/Z61,19247,
PLK_KM_2026_826045486,KM_RE80,PLK_171,1,RAIL_601,12134/5 Radomianka,Radom Główny,RE80,12134/5,RADOMIANKA
PLK_KM_2026_827406959,KM_RL,PLK_17,0,RAIL_893,97151,Modlin,RL,97151,
PLK_KM_2026_827693114,KM_R1,PLK_463,0,RAIL_456,91976/7,Warszawa Wschodnia,R1,91976/7,
PLK_KM_2026_827784866,KM_R90,PLK_101,0,RAIL_640,15421,Działdowo,R90,15421,
PLK_KM_2026_827879578,KM_RL,PLK_19,0,RAIL_896,97124/5,Modlin,RL,97124/5,
PLK_KM_2026_827886788,KM_R7,PLK_7,0,RAIL_808,12711,Dęblin,R7,12711,
PLK_KM_2026_828730922,KM_R61_BUS,PLK_171,0,,91639,Wyszków,Z61,91639,
PLK_KM_2026_829280756,KM_R90,PLK_779,1,RAIL_633,51600,Warszawa Zachodnia (Peron 9),R90,51600,
PLK_KM_2026_830450455,KM_RL,PLK_19,1,RAIL_895,93126/7,Warszawa Lotnisko Chopina,RL,93126/7,
PLK_KM_2026_830916557,KM_R7,PLK_7,1,RAIL_752,91530/1,Warszawa Zachodnia,R7,91530/1,
PLK_KM_2026_830955535,KM_R90,PLK_78,1,RAIL_631,51430,Warszawa Zachodnia (Peron 9),R90,51430,
PLK_KM_2026_831711057,KM_R2,PLK_90,0,RAIL_680,19851,Siedlce,R2,19851,
PLK_KM_2026_831858248,KM_R90,PLK_80,1,RAIL_633,51600,Warszawa Zachodnia (Peron 9),R90,51600,
PLK_KM_2026_832058231,KM_R1,PLK_37,1,RAIL_453,19988/9,Skierniewice,R1,19988/9,
PLK_KM_2026_832157691,KM_RE80,PLK_210,0,RAIL_596,21122/3 Radomiak,Warszawa Wschodnia,RE80,21122/3,RADOMIAK
PLK_KM_2026_832580648,KM_R60,PLK_57,0,RAIL_662,10703,Tłuszcz,R60,10703,
PLK_KM_2026_833052694,KM_R1,PLK_7,1,RAIL_460,91564/5,Grodzisk Mazowiecki,R1,91564/5,
PLK_KM_2026_834229087,KM_R80,PLK_570,0,RAIL_741,91916/7,Warszawa Gdańska,R80,91916/7,
PLK_KM_2026_834316277,KM_R80,PLK_755,1,RAIL_740,19906/7,Góra Kalwaria,R80,19906/7,
PLK_KM_2026_835312471,KM_R90,PLK_241,0,RAIL_634,15407,Mława,R90,15407,
PLK_KM_2026_835724736,KM_RE80,PLK_570,1,RAIL_601,12134/5 Radomianka,Radom Główny,RE80,12134/5,RADOMIANKA
PLK_KM_2026_836071110_LEG0,KM_R61,PLK_19,0,RAIL_708,91585,Ostrołęka,R61/Z61,91585,
PLK_KM_2026_836071110_LEG1,KM_R61_BUS,PLK_19,0,,91585,Ostrołęka,R61/Z61,91585,
PLK_KM_2026_836221981,KM_R7,PLK_7,0,RAIL_751,19533,Otwock,R7,19533,
PLK_KM_2026_836408585,KM_R90,PLK_78,0,RAIL_634,15407,Mława,R90,15407,
PLK_KM_2026_836921409_LEG0,KM_R61_BUS,PLK_59,1,,19570,Tłuszcz,R61/Z61,19570,
PLK_KM_2026_836921409_LEG1,KM_R61,PLK_59,1,RAIL_709,19570,Tłuszcz,R61/Z61,19570,
PLK_KM_2026_837253169,KM_R82,PLK_17,0,RAIL_721,29551,Radom Główny,R82,29551,
PLK_KM_2026_837821522,KM_R6,PLK_97,0,RAIL_522,93720/1,Wołomin Słoneczna,R6,93720/1,
PLK_KM_2026_837853337,KM_R6,PLK_97,1,RAIL_525,91722/3,Warszawa Zachodnia,R6,91722/3,
PLK_KM_2026_838204322,KM_R80,PLK_96,1,RAIL_740,19916/7,Góra Kalwaria,R80,19916/7,
PLK_KM_2026_838422908_LEG0,KM_R61_BUS,PLK_19,1,,19574,Tłuszcz,R61/Z61,19574,
PLK_KM_2026_838422908_LEG1,KM_R61,PLK_19,1,RAIL_709,19574,Tłuszcz,R61/Z61,19574,
PLK_KM_2026_838836963,KM_R1,PLK_175,0,RAIL_445,99132/3,Warszawa Wschodnia,R1,99132/3,
PLK_KM_2026_838854702,KM_R80,PLK_778,1,RAIL_738,12618/9,Radom Główny,R80,12618/9,
PLK_KM_2026_839338267,KM_R7,PLK_2,1,RAIL_817,21714/5,Warszawa Zachodnia,R7,21714/5,
PLK_KM_2026_839339310,KM_R80,PLK_779,0,RAIL_737,21602/3,Warszawa Gdańska,R80,21602/3,
PLK_KM_2026_840408682,KM_R61_BUS,PLK_33,0,,19215,Ostrołęka,R61/Z61,19215,
PLK_KM_2026_840858836,KM_R60,PLK_19,0,RAIL_660,10937,Małkinia,R60,10937,
PLK_KM_2026_840970007,KM_R80,PLK_26,1,RAIL_740,19926/7,Góra Kalwaria,R80,19926/7,
PLK_KM_2026_841997261_LEG0,KM_R61_BUS,PLK_323,1,,19590,Tłuszcz,R61/Z61,19590,
PLK_KM_2026_841997261_LEG1,KM_R61,PLK_323,1,RAIL_709,19590,Tłuszcz,R61/Z61,19590,
PLK_KM_2026_842316316,KM_RE90,PLK_80,1,RAIL_607,51128 Działdowiak,Warszawa Zachodnia (Peron 9),RE90,51128,DZIAŁDOWIAK
PLK_KM_2026_842987709,KM_R80,PLK_599,0,RAIL_736,21620/1,Warszawa Gdańska,R80,21620/1,
PLK_KM_2026_844049533,KM_RE3,PLK_254,0,RAIL_902,91122/3 Mazoviak,Warszawa Wschodnia,RE3,91122/3,MAZOVIAK
PLK_KM_2026_844061311,KM_R60,PLK_678,0,RAIL_660,10925,Małkinia,R60,10925,
PLK_KM_2026_844258553,KM_R31,PLK_7,1,RAIL_733,19225,Płock,R31,19225,
PLK_KM_2026_844449070,KM_RE92,PLK_2,0,RAIL_564,51140/1,Tłuszcz,RE92,51140/1,
PLK_KM_2026_845027638,KM_R82,PLK_7,0,RAIL_722,29571,Radom Główny,R82,29571,
PLK_KM_2026_845080290,KM_R60,PLK_7,0,RAIL_660,10921,Małkinia,R60,10921,
PLK_KM_2026_845311737,KM_R8,PLK_7,0,RAIL_753,29426,Radom Główny,R8,29426,
PLK_KM_2026_845360589,KM_R2,PLK_114,0,RAIL_674,10689,Łuków,R2,10689,
PLK_KM_2026_845425422,KM_R2,PLK_97,1,RAIL_679,91810/1,Warszawa Zachodnia,R2,91810/1,
PLK_KM_2026_846132642,KM_R1,PLK_33,0,RAIL_456,91960/1,Warszawa Wschodnia,R1,91960/1,
PLK_KM_2026_846610905,KM_R2,PLK_175,0,RAIL_676,93822/3,Mińsk Mazowiecki,R2,93822/3,
PLK_KM_2026_847349380,KM_R7,PLK_19,0,RAIL_808,12733,Dęblin,R7,12733,
PLK_KM_2026_847536015,KM_R2,PLK_88,1,RAIL_686,91878/9,Warszawa Zachodnia,R2,91878/9,
PLK_KM_2026_847681907_LEG0,KM_R2,PLK_864,0,RAIL_682,19801,Mińsk Mazowiecki,R2/Z2,19801,
PLK_KM_2026_847681907_LEG1,KM_R2_BUS,PLK_864,0,,19801,Mińsk Mazowiecki,R2/Z2,19801,
PLK_KM_2026_847681907_LEG2,KM_R2,PLK_864,0,RAIL_697,19801,Mińsk Mazowiecki,R2/Z2,19801,
PLK_KM_2026_848170501,KM_R80,PLK_171,1,RAIL_739,12602/3,Warka,R80,12602/3,
PLK_KM_2026_850359049,KM_R1,PLK_569,1,RAIL_444,19974/5,Grodzisk Mazowiecki,R1,19974/5,
PLK_KM_2026_850488106,KM_R90,PLK_5,0,RAIL_640,15421,Działdowo,R90,15421,
PLK_KM_2026_850715693,KM_R1,PLK_175,0,RAIL_456,91976/7,Warszawa Wschodnia,R1,91976/7,
PLK_KM_2026_850870579,KM_R1,PLK_254,0,RAIL_445,91390/1,Warszawa Wschodnia,R1,91390/1,
PLK_KM_2026_851784299,KM_R1,PLK_568,1,RAIL_449,93370/1,Żyrardów,R1,93370/1,
PLK_KM_2026_851856507,KM_R61,PLK_0,1,RAIL_701,51230,Ostrołęka,R61,51230,
PLK_KM_2026_852800788,KM_R3,PLK_0,1,RAIL_547,91554/5,Błonie,R3,91554/5,
PLK_KM_2026_852813211,KM_RE1,PLK_254,1,RAIL_887,19154/5,Skierniewice,RE1,19154/5,
PLK_KM_2026_852868066,KM_R90,PLK_78,1,RAIL_633,51606,Warszawa Zachodnia (Peron 9),R90,51606,
PLK_KM_2026_853769044,KM_R2,PLK_87,0,RAIL_678,93810/1,Mińsk Mazowiecki,R2,93810/1,
PLK_KM_2026_854694055,KM_R62,PLK_9,1,RAIL_711,10784,Ostrołęka,R62,10784,
PLK_KM_2026_854832205,KM_R1,PLK_296,0,RAIL_456,91964/5,Warszawa Wschodnia,R1,91964/5,
PLK_KM_2026_855592644,KM_RL,PLK_19,0,RAIL_896,97122/3,Modlin,RL,97122/3,
PLK_KM_2026_856384207,KM_R7,PLK_19,1,RAIL_820,21728/9,Warszawa Zachodnia,R7,21728/9,
PLK_KM_2026_856421462,KM_R3,PLK_19,1,RAIL_541,19450/1,Sochaczew,R3,19450/1,
PLK_KM_2026_856768231,KM_RL,PLK_19,1,RAIL_895,93132/3,Warszawa Lotnisko Chopina,RL,93132/3,
PLK_KM_2026_856958818,KM_R80,PLK_63,1,RAIL_740,19930/1,Góra Kalwaria,R80,19930/1,
PLK_KM_2026_857305545,KM_R90,PLK_5,1,RAIL_631,51426,Warszawa Zachodnia (Peron 9),R90,51426,
PLK_KM_2026_858513883_LEG0,KM_R31,PLK_106,1,RAIL_735,19231,Płock,R31/Z31,19231,
PLK_KM_2026_858513883_LEG1,KM_R31_BUS,PLK_106,1,,19231,Płock,R31/Z31,19231,
PLK_KM_2026_858634043,KM_R1,PLK_240,0,RAIL_456,91988/9,Warszawa Wschodnia,R1,91988/9,
PLK_KM_2026_858986618,KM_R1,PLK_240,0,RAIL_456,91976/7,Warszawa Wschodnia,R1,91976/7,
PLK_KM_2026_859990529,KM_RL,PLK_19,0,RAIL_896,97118/9,Modlin,RL,97118/9,
PLK_KM_2026_860676807,KM_R7,PLK_7,0,RAIL_808,12719,Dęblin,R7,12719,
